date,time,tag,detail
"2026-08-21","13:32:38","[ANPR_EVENT]","plate=5133УАН  conf=94%  dir=enter  lot=""Раш булаг""  cam=34"
"2026-08-21","13:32:34","[ANPR_EVENT]","plate=6609УНГ  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:32:25","[ANPR_EVENT]","plate=8661УНЦ  conf=90%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","13:32:12","[ANPR_EVENT]","plate=5279УБП  conf=82%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","13:32:08","[ANPR_EVENT]","plate=5241ЦАВ  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:32:02","[ANPR_EVENT]","plate=1443УНР  conf=94%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","13:32:01","[ANPR_EVENT]","plate=4319УАС  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:31:40","[ANPR_EVENT]","plate=0485УКУ  conf=90%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","13:31:33","[ANPR_EVENT]","plate=4094УНЗ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","13:31:28","[ANPR_EVENT]","plate=0063ӨВО  conf=86%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","13:31:25","[ANPR_EVENT]","plate=5520УБХ  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:31:05","[ANPR_EVENT]","plate=9323УНМ  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:30:54","[ANPR_EVENT]","plate=4509УАТ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:30:40","[ANPR_EVENT]","plate=6689УАК  conf=90%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","13:30:31","[ANPR_EVENT]","plate=0441УБП  conf=86%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:30:23","[ANPR_EVENT]","plate=9189УКО  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:30:22","[ANPR_EVENT]","plate=9419УБЯ  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","13:30:19","[ANPR_EVENT]","plate=0712ДОА  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:30:16","[ANPR_EVENT]","plate=2407УНЯ  conf=86%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","13:30:14","[ANPR_EVENT]","plate=3337ДГА  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","13:30:10","[ANPR_EVENT]","plate=3201УЕТ  conf=78%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","13:30:09","[ANPR_EVENT]","plate=8401УАТ  conf=94%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","13:30:09","[ANPR_EVENT]","plate=9788УЕС  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","13:30:09","[ANPR_EVENT]","plate=8132УЕК  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:30:01","[ANPR_EVENT]","plate=9718УНИ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:29:56","[ANPR_EVENT]","plate=7360УАМ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","13:29:54","[ANPR_EVENT]","plate=2251УБЗ  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:29:49","[ANPR_EVENT]","plate=1491УЕС  conf=86%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","13:29:49","[ANPR_EVENT]","plate=0847УЕХ  conf=98%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:29:40","[ANPR_EVENT]","plate=2402УБЯ  conf=90%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","13:29:37","[ANPR_EVENT]","plate=6098УБГ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:29:34","[ANPR_EVENT]","plate=4014СББ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:29:31","[ANPR_EVENT]","plate=6714УАО  conf=98%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:29:11","[ANPR_EVENT]","plate=1015УБЕ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:29:07","[ANPR_EVENT]","plate=4142УНД  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:29:06","[ANPR_EVENT]","plate=0432ЦАУ  conf=90%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:29:03","[ANPR_EVENT]","plate=5976УНЭ  conf=90%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","13:29:02","[ANPR_EVENT]","plate=6447УБЧ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:28:59","[ANPR_EVENT]","plate=1513УЕХ  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:28:57","[ANPR_EVENT]","plate=3060УЕТ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:28:51","[ANPR_EVENT]","plate=8661УНЦ  conf=90%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","13:28:50","[ANPR_EVENT]","plate=7941УБО  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:28:46","[ANPR_EVENT]","plate=6095УЕК  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","13:28:44","[ANPR_EVENT]","plate=6826УНГ  conf=86%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:28:42","[ANPR_EVENT]","plate=0569УАР  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:28:39","[ANPR_EVENT]","plate=7733УАС  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","13:28:38","[ANPR_EVENT]","plate=3022ДАА  conf=86%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","13:28:38","[ANPR_EVENT]","plate=4094УНЗ  conf=62%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","13:28:38","[ANPR_EVENT]","plate=0441УБП  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:28:34","[ANPR_EVENT]","plate=3865УНҮ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:28:34","[ANPR_EVENT]","plate=0327УЕМ  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:28:28","[ANPR_EVENT]","plate=0205УБГ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:28:25","[ANPR_EVENT]","plate=0093ОРО  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:28:23","[ANPR_EVENT]","plate=0432ЦАУ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:28:22","[ANPR_EVENT]","plate=4094УНЗ  conf=86%  dir=enter  lot=""3-р эмнэлэг""  cam=50"
"2026-08-21","13:28:11","[ANPR_EVENT]","plate=1817УАВ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:28:11","[ANPR_EVENT]","plate=5976УНЭ  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","13:27:54","[ANPR_EVENT]","plate=4039УАХ  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:27:52","[ANPR_EVENT]","plate=8380УББ  conf=86%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","13:27:50","[ANPR_EVENT]","plate=9585БНА  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:27:40","[ANPR_EVENT]","plate=2162УБУ  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:27:36","[ANPR_EVENT]","plate=0432ЦАУ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:27:34","[ANPR_EVENT]","plate=7449УБЯ  conf=98%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:27:30","[ANPR_EVENT]","plate=5306ЦГС  conf=30%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:27:27","[ANPR_EVENT]","plate=9581УЕТ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:27:25","[ANPR_EVENT]","plate=1325УБМ  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","13:27:24","[ANPR_EVENT]","plate=2184УБВ  conf=98%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:27:12","[ANPR_EVENT]","plate=6835ДАН  conf=82%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","13:27:05","[ANPR_EVENT]","plate=0432ЦАУ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:27:00","[ANPR_EVENT]","plate=8213УБА  conf=98%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","13:26:52","[ANPR_EVENT]","plate=4139УКО  conf=98%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:26:51","[ANPR_EVENT]","plate=2903УНТ  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:26:49","[ANPR_EVENT]","plate=9415УБЯ  conf=86%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","13:26:47","[ANPR_EVENT]","plate=5069УНӨ  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:26:47","[ANPR_EVENT]","plate=0248УЕВ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:26:40","[ANPR_EVENT]","plate=2275УАК  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:26:38","[ANPR_EVENT]","plate=6184УАХ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:26:34","[ANPR_EVENT]","plate=2346УБУ  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:26:32","[ANPR_EVENT]","plate=1331УАХ  conf=86%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","13:26:25","[ANPR_EVENT]","plate=5875УКМ  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:26:24","[ANPR_EVENT]","plate=4748УНА  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","13:26:12","[ANPR_EVENT]","plate=4977УБС  conf=70%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:26:10","[ANPR_EVENT]","plate=8805УБЛ  conf=90%  dir=enter  lot=""Спорт""  cam=78"
"2026-08-21","13:26:08","[ANPR_EVENT]","plate=2116УБЗ  conf=98%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","13:26:05","[ANPR_EVENT]","plate=5226УЕУ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:26:05","[ANPR_EVENT]","plate=1555УАК  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","13:26:02","[ANPR_EVENT]","plate=8461ТӨҮ  conf=82%  dir=enter  lot=""MonnisBuilding""  cam=16"
"2026-08-21","13:25:52","[ANPR_EVENT]","plate=0441УБП  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:25:42","[ANPR_EVENT]","plate=8289УБЗ  conf=90%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","13:25:36","[ANPR_EVENT]","plate=3819УНЦ  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","13:25:32","[ANPR_EVENT]","plate=7061УАК  conf=98%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:25:27","[ANPR_EVENT]","plate=0943УНД  conf=82%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","13:25:14","[ANPR_EVENT]","plate=8969УАА  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:25:14","[ANPR_EVENT]","plate=9991УНС  conf=90%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","13:25:11","[ANPR_EVENT]","plate=9940УКС  conf=86%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","13:25:10","[ANPR_EVENT]","plate=2002УАО  conf=90%  dir=enter  lot=""гэгээнтэн хойд""  cam=72"
"2026-08-21","13:25:04","[ANPR_EVENT]","plate=6399УББ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:25:02","[ANPR_EVENT]","plate=7669УЕН  conf=86%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","13:24:59","[ANPR_EVENT]","plate=5032УКК  conf=94%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","13:24:58","[ANPR_EVENT]","plate=4507УББ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:24:58","[ANPR_EVENT]","plate=4497УЕВ  conf=90%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:24:55","[ANPR_EVENT]","plate=2349ӨМЕ  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","13:24:54","[ANPR_EVENT]","plate=2931УЕЕ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:24:36","[ANPR_EVENT]","plate=5305ЦГС  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:24:31","[ANPR_EVENT]","plate=9522ДАН  conf=46%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:24:26","[ANPR_EVENT]","plate=1331УАХ  conf=94%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","13:24:17","[ANPR_EVENT]","plate=0441УБП  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:24:15","[ANPR_EVENT]","plate=9867ХЭА  conf=74%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","13:24:09","[ANPR_EVENT]","plate=7530УБЦ  conf=94%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","13:24:03","[ANPR_EVENT]","plate=0593УБӨ  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","13:23:55","[ANPR_EVENT]","plate=3979УАХ  conf=86%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","13:23:54","[ANPR_EVENT]","plate=3554УНД  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:23:49","[ANPR_EVENT]","plate=2972УБМ  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","13:23:47","[ANPR_EVENT]","plate=7234ДАВ  conf=82%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","13:23:43","[ANPR_EVENT]","plate=5305ЦГС  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:23:33","[ANPR_EVENT]","plate=2320УБП  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:23:32","[ANPR_EVENT]","plate=3979УАХ  conf=66%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","13:23:26","[ANPR_EVENT]","plate=7249ДАН  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:23:24","[ANPR_EVENT]","plate=5427УЕА  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:23:24","[ANPR_EVENT]","plate=4748УНА  conf=94%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","13:23:20","[ANPR_EVENT]","plate=6184УАХ  conf=82%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:23:19","[ANPR_EVENT]","plate=4350УАУ  conf=82%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","13:23:12","[ANPR_EVENT]","plate=5305ЦГС  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:23:10","[ANPR_EVENT]","plate=0628СББ  conf=86%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","13:23:06","[ANPR_EVENT]","plate=3555УБТ  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=50"
"2026-08-21","13:23:01","[ANPR_EVENT]","plate=0139УБР  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","13:22:56","[ANPR_EVENT]","plate=4854УЕХ  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","13:22:39","[ANPR_EVENT]","plate=4350УДУ  conf=86%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","13:22:03","[ANPR_EVENT]","plate=4235ДЯ  conf=74%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:21:57","[ANPR_EVENT]","plate=5525УНС  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","13:21:28","[ANPR_EVENT]","plate=8315УБЛ  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:21:28","[ANPR_EVENT]","plate=2748УКМ  conf=90%  dir=enter  lot=""kh""  cam=24"
"2026-08-21","13:21:22","[ANPR_EVENT]","plate=6083УКС  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:21:22","[ANPR_EVENT]","plate=4469ГСА  conf=86%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","13:21:19","[ANPR_EVENT]","plate=2275УАК  conf=94%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","13:21:17","[ANPR_EVENT]","plate=3969УЕВ  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","13:21:16","[ANPR_EVENT]","plate=4769УАУ  conf=86%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","13:21:15","[ANPR_EVENT]","plate=9522ДАН  conf=82%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:21:13","[ANPR_EVENT]","plate=0083УБЗ  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","13:21:07","[ANPR_EVENT]","plate=7824УНД  conf=90%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","13:21:02","[ANPR_EVENT]","plate=9579УНД  conf=90%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","13:20:57","[ANPR_EVENT]","plate=1474УБР  conf=86%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:20:56","[ANPR_EVENT]","plate=4350УДУ  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","13:20:54","[ANPR_EVENT]","plate=7061УНД  conf=82%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","13:20:47","[ANPR_EVENT]","plate=5305ЦГС  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:20:45","[ANPR_EVENT]","plate=9171УНУ  conf=66%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:20:36","[ANPR_EVENT]","plate=1835УБП  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","13:20:32","[ANPR_EVENT]","plate=0425ДАН  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:20:30","[ANPR_EVENT]","plate=3343УЕК  conf=86%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","13:20:30","[ANPR_EVENT]","plate=4350УДУ  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","13:20:10","[ANPR_EVENT]","plate=9171УНУ  conf=90%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:20:09","[ANPR_EVENT]","plate=5460УНИ  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:20:04","[ANPR_EVENT]","plate=5539УЕЕ  conf=94%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","13:20:00","[ANPR_EVENT]","plate=4350УДУ  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","13:19:59","[ANPR_EVENT]","plate=6501УБҮ  conf=98%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:19:54","[ANPR_EVENT]","plate=8988УНУ  conf=98%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","13:19:46","[ANPR_EVENT]","plate=5790УКО  conf=98%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:19:37","[ANPR_EVENT]","plate=5095УНЛ  conf=86%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","13:19:36","[ANPR_EVENT]","plate=3341ДАР  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:19:33","[ANPR_EVENT]","plate=8825УЕХ  conf=86%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:19:32","[ANPR_EVENT]","plate=3452УБЧ  conf=86%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","13:19:23","[ANPR_EVENT]","plate=3337ДГА  conf=86%  dir=enter  lot=""3-р эмнэлэг""  cam=50"
"2026-08-21","13:19:16","[ANPR_EVENT]","plate=2032УАЕ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","13:19:08","[ANPR_EVENT]","plate=4986УЕТ  conf=86%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","13:19:07","[ANPR_EVENT]","plate=0347УЕС  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:18:57","[ANPR_EVENT]","plate=6469УНУ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","13:18:57","[ANPR_EVENT]","plate=4539УБА  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:18:51","[ANPR_EVENT]","plate=2034УБ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","13:18:51","[ANPR_EVENT]","plate=8345УНД  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","13:18:49","[ANPR_EVENT]","plate=6982УАН  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:18:46","[ANPR_EVENT]","plate=7838УНМ  conf=74%  dir=exit  lot=""kh""  cam=25"
"2026-08-21","13:18:42","[ANPR_EVENT]","plate=2715УКУ  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:18:40","[ANPR_EVENT]","plate=9841УЕТ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:18:38","[ANPR_EVENT]","plate=3547УАО  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","13:18:37","[ANPR_EVENT]","plate=1969УЕО  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","13:18:34","[ANPR_EVENT]","plate=6079УНГ  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:18:30","[ANPR_EVENT]","plate=8988УНУ  conf=90%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","13:18:28","[ANPR_EVENT]","plate=8731УБА  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","13:18:27","[ANPR_EVENT]","plate=5022ДАН  conf=94%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","13:18:27","[ANPR_EVENT]","plate=4799УАТ  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","13:18:18","[ANPR_EVENT]","plate=3533УАК  conf=86%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","13:18:18","[ANPR_EVENT]","plate=1639УКО  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","13:18:17","[ANPR_EVENT]","plate=0690УНС  conf=78%  dir=enter  lot=""гэгээнтэн хойд""  cam=72"
"2026-08-21","13:18:16","[ANPR_EVENT]","plate=7838УНН  conf=94%  dir=exit  lot=""kh""  cam=25"
"2026-08-21","13:18:08","[ANPR_EVENT]","plate=1067УКК  conf=94%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","13:18:05","[ANPR_EVENT]","plate=0271УБӨ  conf=90%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","13:17:51","[ANPR_EVENT]","plate=4309УНЦ  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","13:17:43","[ANPR_EVENT]","plate=1089УАН  conf=86%  dir=exit  lot=""kh""  cam=25"
"2026-08-21","13:17:30","[ANPR_EVENT]","plate=0735УНЯ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","13:17:29","[ANPR_EVENT]","plate=7337УБП  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","13:17:12","[ANPR_EVENT]","plate=7413УАР  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","13:17:09","[ANPR_EVENT]","plate=2032УАЕ  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
